Breath_num,Max_gap(ms),In_vol(ml),Ex_vol(ml),IE_vol_ratio,Duration(s),In_duration(s),Ex_duration(s),IE_duration_ratio,P_peak,PEEP,Dy_comp,Label
669,100.0,623.623,-659.7155,0.9452908109632108,6.01,2.81,3.2,0.8781249999999999,12.65,5.03,86.2373202614379,Assessment
670,100.0,623.2155,-651.6185,0.956411612009174,5.99,2.8,3.19,0.8777429467084639,12.58,5.42,85.96550131926122,Assessment
671,100.0,623.9045,-657.4725,0.9489438721771634,6.01,2.81,3.2,0.8781249999999999,12.65,5.1,85.94411764705882,Assessment
672,100.0,623.197,-655.205,0.9511481139490692,6.0,2.8,3.2,0.8749999999999999,12.65,5.23,85.64771241830066,Assessment
673,100.0,624.046,-652.8915,0.9558188458572368,6.0,2.81,3.19,0.8808777429467085,12.65,5.49,85.34529411764704,Assessment
674,100.0,623.9505,-659.0715,0.9467113962597382,6.01,2.81,3.2,0.8781249999999999,12.65,5.03,86.15313725490196,Assessment
675,100.0,623.333,-651.761,0.9563827844869516,6.0,2.8,3.2,0.8749999999999999,12.65,5.49,85.19751633986927,Assessment
676,100.0,623.105,-657.9615,0.9470234960556204,6.0,2.8,3.2,0.8749999999999999,12.65,5.81,86.00803921568627,Assessment
677,100.0,623.1485,-653.1,0.9541394885928648,6.0,2.8,3.2,0.8749999999999999,12.65,5.29,85.37254901960785,Assessment
678,100.0,622.955,-654.168,0.952285957124164,6.0,2.8,3.2,0.8749999999999999,12.58,5.03,86.30184696569921,Assessment
679,100.0,623.9435,-658.398,0.9476691909756711,6.01,2.81,3.2,0.8781249999999999,12.58,4.97,86.8598944591029,Assessment
680,100.0,622.6675,-651.981,0.9550393339683212,5.99,2.8,3.19,0.8777429467084639,12.58,5.49,86.01332453825857,Assessment
681,100.0,623.891,-659.854,0.9454985496791714,6.01,2.81,3.2,0.8781249999999999,12.58,5.1,87.05197889182058,Assessment
682,100.0,622.847,-654.5705,0.9515353961108848,6.0,2.8,3.2,0.8749999999999999,12.58,5.16,86.35494722955146,Assessment
683,100.0,623.713,-658.995,0.9464608987928588,6.0,2.81,3.19,0.8808777429467085,12.65,4.97,86.14313725490196,Assessment
684,100.0,624.049,-658.3985,0.9478287086012498,6.01,2.81,3.2,0.8781249999999999,12.58,5.03,86.8599604221636,Assessment
685,100.0,622.778,-653.8205,0.9525213724562016,5.99,2.8,3.19,0.8777429467084639,12.65,5.42,85.46673202614379,Assessment
686,100.0,623.5875,-661.968,0.9420206112682185,6.01,2.81,3.2,0.8781249999999999,12.65,5.03,86.53176470588234,Assessment
687,100.0,623.2,-656.9255,0.9486616062247546,6.0,2.8,3.2,0.8749999999999999,12.58,5.36,86.6656332453826,Assessment
688,100.0,623.653,-657.7745,0.9481258394784232,6.0,2.81,3.19,0.8808777429467085,12.58,4.97,86.77763852242744,Assessment
689,100.0,623.8575,-656.159,0.9507718403618636,6.0,2.81,3.19,0.8808777429467085,12.58,4.97,86.56451187335092,Assessment
690,100.0,623.528,-659.121,0.9459992929977956,6.0,2.81,3.19,0.8808777429467085,12.58,5.1,86.95527704485488,Assessment
691,100.0,623.8895,-657.074,0.9494965559434708,6.01,2.81,3.2,0.8781249999999999,12.58,5.03,86.68522427440632,Assessment
692,100.0,623.916,-657.3635,0.9491187143794872,6.0,2.81,3.19,0.8808777429467085,12.58,5.1,86.72341688654355,Assessment
693,100.0,623.4765,-660.65,0.943731930674336,6.01,2.81,3.2,0.8781249999999999,12.65,5.03,86.359477124183,Assessment
694,100.0,622.9845,-656.1185,0.94949997599519,6.0,2.8,3.2,0.8749999999999999,12.65,5.49,85.76712418300654,Assessment
695,100.0,622.897,-658.9325,0.9453123043710852,6.0,2.8,3.2,0.8749999999999999,12.58,5.42,86.93040897097626,Assessment
696,100.0,623.6225,-655.3815,0.9515412015749604,6.0,2.8,3.2,0.8749999999999999,12.58,6.14,86.46193931398416,Assessment
697,100.0,623.185,-653.0025,0.9543378470985944,6.0,2.8,3.2,0.8749999999999999,12.58,5.36,86.14808707124011,Assessment
698,100.0,623.436,-661.1315,0.942983355051151,6.0,2.81,3.19,0.8808777429467085,12.65,4.97,86.42241830065359,Assessment
699,100.0,623.8785,-652.557,0.9560521149876564,6.0,2.81,3.19,0.8808777429467085,12.58,4.97,86.08931398416887,Assessment
700,100.0,623.6595,-659.9285,0.9450410158070156,6.0,2.81,3.19,0.8808777429467085,12.65,5.1,86.2651633986928,Assessment
701,100.0,623.4165,-654.37,0.952697250790837,6.01,2.81,3.2,0.8781249999999999,12.58,5.03,86.32849604221636,Assessment
702,100.0,623.412,-657.2275,0.9485482576429016,6.0,2.81,3.19,0.8808777429467085,12.65,5.1,85.91209150326796,Assessment
